title,genre,director,country,year,imdb_id,imdb_rating
Худший брак в Джорджтауне,криминальный фильм,Кристоф Вальц,США,2019,tt4669252,
Царь горы,драма,Стивен Содерберг,США,1993,tt0107322,
Царский гнев,,Кай Ганзен,Российская империя,1912,,
Царство Сулеймана,религиозно-исторический,Шахрияр Бахрани,Иран,2010,tt1706450,
Худеющий,"фильм ужасов, триллер, мистика, драма",Том Холланд,США,1996,tt0117894,
Худший человек на свете,"комедийная драма, мелодрама",Йоаким Триер,"Норвегия, Франция, Швеция, Дания, [, ]",2021,tt10370710,
Хуже не бывает,"комедия, криминал",Гэвин Грейзер,США,2003,tt0286947,
Художник и город,документальный,Мануэл де Оливейра,Португалия,1956,tt0049620,
Художник и вор,документальный фильм,Бенджамин Ри,Норвегия,2020,tt11296058,
Художник и его модель,драма,Фернандо Труэба,Испания,2012,tt1990217,
Хрусталь,комедийная драма,Дарья Жук,"Беларусь, Германия, Россия, США",2018,tt6835498,
Хронос,фильм ужасов,Гильермо дель Торо,Мексика,1992,tt0104029,
"Хрусталёв, машину!",драма,Алексей Герман,"Россия, Франция",1998,tt0156701,
Хронология воды,драма,Кристен Стюарт,США,,tt8667404,
Хроники Хуаду: Лезвие розы,"фэнтези, боевик, комедия, приключения","Патрик Лун, Кори Юэнь",Гонконг,2004,tt0398373,
Хроники хищных городов,"Научная фантастика, Приключения, Постапокалиптика, Стимпанк",Кристиан Риверс,Новая Зеландия,"13 декабря, 2018, 14 декабря, 2018, 27 декабря, 2018",tt1571234,
Хуарес,мелодрама,Уильям Дитерле,США,1939,tt0031516,
Хрустальный кулак,"боевик, драма",Хуа Шань,Гонконг,1979,tt0079370,
Хрустальный башмачок,фильм-балет,"Александр Роу, Ростислав Захаров",СССР,1960,tt0054748,
Хроники Риддика: Фурия,"фантастика, боевик, триллер","Дэвид Туи, Многоликий",США,,tt5218270,
Хроники Нарнии: Покоритель Зари,"эпическое фэнтези, приключения",Майкл Эптед,"США, Великобритания",2010,tt0980970,
Хроники Нарнии: Принц Каспиан,эпическое фэнтези,Эндрю Адамсон,США,"16 мая, 2008, 31 июля, 2008, 15 мая, 2008",tt0499448,
Хрупкость,фильм ужасов,Жауме Балагеро,"Великобритания, Испания",2005,tt0422272,
Хроники ломбарда,"триллер, детектив, чёрная комедия",Уэйн Крэймер,США,2013,tt1741243,
Хроники Риддика,"научная фантастика, приключения",Дэвид Туи,США,2004,tt0296572,
Хроники обыкновенного безумия,"комедия, драма",Петр Зеленка,Чехия,2005,tt0408120,
Хроники Вьетнамской войны,"драма, военный",Патрик Шин Дункан,США,1989,tt0096744,
