title,genre,director,country,year,imdb_id,imdb_rating
Вампирша-гуманистка ищет отчаянного добровольца,комедийная драма,Ариан Луи-Сейз,Канада,2023,tt24216998,7.0
Вампирши,"комедия, ужасы",Эми Хекерлинг,США,2012,tt1545106,5.3
Вампиры,"боевик, приключенческий фильм, криминальный фильм",Луи Фейад,Франция,1915,tt0006206,7.3
Вампирша,"боевик, фильм ужасов",Себастьян Гутьеррес,США,2007,tt0389328,4.9
Вампирши-лесбиянки,"Ужасы, Саундтрек",Хесус Франко,"ФРГ, Испания",1971,tt0066380,5.4
Ванзейская конференция,драматический фильм,Heinz Schirk,ФРГ,,tt0088377,7.7
Ван Гог. На пороге вечности,"биография, драма",Джулиан Шнабель,"Великобритания, Франция, США",2018,tt6938828,6.9
Вампирша,"фильм ужасов, эротика",Хесус Франко,,1973,tt0069745,4.7
Вампирский Засос,"комедия, фантастика","Джейсон Фридберг, Аарон Зельцер",США,2010,tt1666186,3.4
Вампир пустыни,мистическая драма,Чарльз Гэскилл,США,1913,tt0461415,Рейтинг не найден
Вампир,фильм ужасов,Пол Лэндрес,США,1957,tt0051150,5.8
Вампирский блюз,фильм ужасов,Хесус Франко,США,1999,tt0209458,3.2
Вампир,фильм ужасов,Фернандо Мендес,Мексика,1957,tt0051151,6.9
Вампир от Ферата,"ужасы, фантастика",Юрай Герц,Чехословакия,1982,tt0083264,5.8
Вампир в Бруклине,"фильм ужасов, комедия, мелодрама",Уэс Крэйвен,США,1995,tt0114825,4.7
Вамп,"фильм ужасов, комедия",Ричард Уэнк,США,1986,tt0092147,5.9
Вампир,мистика,Карл Теодор Дрейер,Франция,1932,tt0023649,7.4
Вам телеграмма,драма,Борис Конунов,СССР,1983,tt4221938,6.4
"Вамба, дитя джунглей","немое кино, драматический фильм",Колин Кэмбелл,США,1913,tt0433164,Рейтинг не найден
Вам письмо,"комедия, мелодрама",Нора Эфрон,США,1998,tt0128853,6.7
Вам — заданне,"военный фильм, драма",Юрий Бержицкий,Беларусь,2004,tt3553946,Рейтинг не найден
Вальтер защищает Сараево,"военный фильм, драма",Хайрудин Крвавац,Югославия,1972,tt0069452,8.1
Вам и не снилось…,,Илья Фрэз,СССР,1980,tt0153489,7.8
Вальсируя с Брандо,биографический фильм,Билл Фишман,США,2024,tt9619902,9.0
Вальсирующие,"криминальная, комедия, роуд-муви, бадди-муви, эротика",Бертран Блие,Франция,1974,tt0072353,7.1
Вальс шампанского,"комедия, мюзикл",А. Эдвард Сазерленд,США,1937,tt0028705,6.1
Вальс с Баширом,анимация,Ари Фольман,Израиль,2008,tt1185616,8.0
Вальс на потолке,комедия,Гастон Велль,Франция,1905,tt3219732,Рейтинг не найден
Вальс «Голубой Дунай»,"драма, детектив",Миклош Янчо,Венгрия,1992,tt0104657,6.5
Вальс,драма,Виктор Абросимович Титов,СССР,1969,,-
Вальс на Печоре,драма,Лана Гогоберидзе,Грузия,1992,tt0105723,7.0
Вальс на Мтацминде,комедия,Баадур Цуладзе,СССР,1975,tt0276597,5.5
Вальс,драма,Сальваторе Майра,Италия,2007,tt1094284,7.0
Вальс на банановой кожуре,"драматический фильм, комедийный фильм",Петер Бачо,Венгрия,1987,tt0090697,6.8
Ванина Ванини,телеспектакль,"Самойлова, Галина Алексеевна",СССР,1983,,-
Везучая,драма,Серджо Кастеллитто,Италия,2017,tt6306400,6.2
Вальдо,"криминал, триллер, детектив",Тим Киркби,США,"4 февраля, 2022, 24 февраля, 2022",tt9244554,5.8
Вальмон,"драма, мелодрама",Милош Форман,"США, Франция",1989,tt0098575,7.0
Везунчик,"драма, мелодрама, спортивный фильм",Кёртис Хэнсон,"США, Германия, Австралия",2007,tt0338216,5.9
Вендетта,"боевик, триллер",Стивен Рейнольдс,Великобритания,,tt2572632,5.8
Вендетта,мелодрама,Георг Якоби,Германия,1919,tt0012796,Рейтинг не найден
Вендетта,"Драма, боевик","Джен Соска ,  Сильвия Соска",США,2015,tt3746298,4.7
